ID,Date,Element,Data_Value
MX000014066,2005-08-03,TMIN,135
MX000014066,2013-12-04,TMAX,274
MX000014066,2005-02-10,TMAX,300
MX000014066,2005-08-03,TMAX,295
MX000014066,2013-04-21,TMAX,334
MX000014066,2011-01-20,TMAX,272
MX000014066,2014-03-04,TMIN,105
MX000014066,2005-06-20,TMAX,326
MX000014066,2008-09-05,TMAX,289
MX000014066,2014-08-11,TMIN,154
MX000014066,2006-05-26,TMAX,340
MX000014066,2014-08-11,TMAX,289
MX000014066,2011-08-07,TMIN,148
MX000014066,2014-10-27,TMIN,96
MX000014066,2014-10-27,TMAX,276
MX000014066,2006-07-04,TMAX,322
MX000014066,2005-06-20,TMIN,135
MX000014066,2009-04-15,TMAX,344
MX000014066,2009-04-15,TMIN,108
MX000014066,2011-08-07,TMAX,305
MX000014066,2015-12-26,TMIN,80
MX000014066,2008-09-05,TMIN,160
MX000014066,2013-12-05,TMIN,85
MX000014066,2012-12-21,TMAX,269
MX000014066,2011-07-17,TMAX,286
MX000014066,2009-10-28,TMAX,265
MX000014066,2007-05-24,TMAX,340
MX000014066,2007-05-24,TMIN,145
MX000014066,2015-11-09,TMAX,296
MX000014066,2007-06-26,TMIN,160
MX000014066,2015-09-22,TMIN,164
MX000014066,2007-02-24,TMAX,295
MX000014066,2009-09-22,TMIN,160
MX000014066,2007-06-26,TMAX,285
MX000014066,2015-03-10,TMAX,236
MX000014066,2013-01-08,TMAX,259
MX000014066,2007-02-24,TMIN,70
MX000014066,2015-03-10,TMIN,74
MX000014066,2007-09-10,TMIN,183
MX000014066,2006-08-29,TMIN,155
MX000014066,2014-12-03,TMAX,260
MX000014066,2014-12-03,TMIN,58
MX000014066,2012-05-17,TMIN,156
MX000014066,2006-08-29,TMAX,292
MX000014066,2012-02-26,TMIN,80
MX000014066,2008-12-10,TMIN,70
MX000014066,2014-06-13,TMIN,179
MX000014066,2015-06-22,TMAX,283
MX000014066,2015-05-11,TMAX,342
MX000014066,2014-10-16,TMAX,290
MX000014066,2015-09-22,TMAX,298
MX000014066,2015-11-16,TMAX,272
MX000014066,2015-11-16,TMIN,125
MX000014066,2009-09-22,TMAX,287
MX000014066,2009-10-28,TMIN,111
MX000014066,2015-05-11,TMIN,136
MX000014066,2015-06-30,TMIN,171
MX000014066,2008-11-04,TMIN,99
MX000014066,2013-03-20,TMIN,80
MX000014066,2015-09-19,TMIN,162
MX000014066,2015-07-15,TMIN,140
MX000014066,2015-09-19,TMAX,288
MX000014066,2007-11-30,TMAX,275
MX000014066,2011-07-21,TMIN,151
MX000014066,2007-11-30,TMIN,123
MX000014066,2015-07-15,TMAX,284
MX000014066,2012-07-05,TMIN,178
MX000014066,2011-07-21,TMAX,270
MX000014066,2011-03-24,TMAX,328
MX000014066,2012-07-05,TMAX,269
MX000014066,2015-10-17,TMIN,126
MX000014066,2012-11-12,TMIN,101
MX000014066,2006-09-27,TMIN,155
MX000014066,2008-11-04,TMAX,262
MX000014066,2012-05-17,TMAX,337
MX000014066,2010-05-29,TMIN,115
MX000014066,2010-05-29,TMAX,340
MX000014066,2011-03-10,TMIN,69
MX000014066,2015-11-09,TMIN,156
MX000014066,2015-06-22,TMIN,160
MX000014066,2011-12-10,TMAX,276
MX000014066,2011-03-24,TMIN,95
MX000014066,2011-03-10,TMAX,302
MX000014066,2007-09-10,TMAX,284
MX000014066,2009-02-12,TMAX,285
MX000014066,2011-12-10,TMIN,76
MX000014066,2012-11-12,TMAX,291
MX000014066,2013-01-08,TMIN,80
MX000014066,2012-12-21,TMIN,90
MX000014066,2014-08-12,TMIN,175
MX000014066,2012-12-14,TMAX,260
MX000014066,2013-06-06,TMIN,180
MX000014066,2011-09-27,TMIN,160
MX000014066,2011-09-27,TMAX,294
MX000014066,2012-02-25,TMAX,272
MX000014066,2013-05-11,TMAX,341
MX000014066,2009-08-19,TMIN,160
MX000014066,2010-01-30,TMAX,254
MX000014066,2012-11-30,TMIN,98
MX000014066,2012-12-14,TMIN,95
MX000014066,2013-05-11,TMIN,118
MX000014066,2010-01-30,TMIN,80
MX000014066,2009-03-21,TMIN,100
MX000014066,2010-05-30,TMIN,132
MX000014066,2009-02-07,TMIN,55
MX000014066,2015-08-02,TMAX,301
MX000014066,2015-08-02,TMIN,177
MX000014066,2015-01-27,TMAX,251
MX000014066,2010-07-15,TMIN,162
MX000014066,2015-01-27,TMIN,95
MX000014066,2010-03-05,TMIN,69
MX000014066,2009-10-21,TMAX,265
MX000014066,2015-06-30,TMAX,274
MX000014066,2006-09-15,TMAX,265
MX000014066,2014-02-25,TMIN,97
MX000014066,2012-10-22,TMAX,304
MX000014066,2010-05-30,TMAX,340
MX000014066,2012-10-22,TMIN,178
MX000014066,2012-10-07,TMAX,308
MX000014066,2010-07-15,TMAX,290
MX000014066,2009-08-19,TMAX,304
MX000014066,2014-06-13,TMAX,325
MX000014066,2008-02-07,TMAX,282
MX000014066,2012-06-29,TMAX,309
MX000014066,2011-03-19,TMIN,110
MX000014066,2013-06-06,TMAX,348
MX000014066,2012-09-19,TMIN,120
MX000014066,2012-09-19,TMAX,291
MX000014066,2012-03-15,TMIN,111
MX000014066,2008-02-07,TMIN,56
MX000014066,2008-07-05,TMIN,165
MX000014066,2011-03-19,TMAX,312
MX000014066,2012-03-15,TMAX,320
MX000014066,2013-12-04,TMIN,84
MX000014066,2014-03-09,TMIN,106
MX000014066,2014-08-25,TMAX,277
MX000014066,2014-08-25,TMIN,150
MX000014066,2014-08-12,TMAX,290
MX000014066,2011-11-21,TMIN,108
MX000014066,2006-02-11,TMIN,79
MX000014066,2011-11-21,TMAX,292
MX000014066,2006-02-11,TMAX,274
MX000014066,2012-06-29,TMIN,170
MX000014066,2015-12-10,TMAX,260
MX000014066,2012-07-27,TMIN,180
MX000014066,2005-04-07,TMAX,354
MX000014066,2015-09-03,TMIN,162
MX000014066,2015-09-03,TMAX,290
MX000014066,2009-02-13,TMIN,85
MX000014066,2009-02-13,TMAX,290
MX000014066,2008-04-04,TMIN,109
MX000014066,2012-07-27,TMAX,285
MX000014066,2009-03-21,TMAX,321
MX000014066,2005-04-07,TMIN,123
MX000014066,2011-09-23,TMIN,140
MX000014066,2008-07-22,TMAX,278
MX000014066,2006-08-23,TMIN,172
MX000014066,2012-07-15,TMAX,267
MX000014066,2007-10-27,TMAX,264
MX000014066,2013-11-06,TMAX,261
MX000014066,2008-04-14,TMIN,149
MX000014066,2015-01-16,TMIN,62
MX000014066,2011-01-10,TMIN,40
MX000014066,2013-08-19,TMIN,162
MX000014066,2015-04-02,TMIN,93
MX000014066,2011-01-31,TMIN,59
MX000014066,2013-08-19,TMAX,306
MX000014066,2008-03-05,TMAX,290
MX000014066,2014-08-30,TMIN,162
MX000014066,2014-02-20,TMIN,85
MX000014066,2007-10-25,TMAX,240
MX000014066,2010-12-10,TMIN,44
MX000014066,2014-04-05,TMIN,89
MX000014066,2005-04-24,TMAX,362
MX000014066,2012-08-25,TMIN,170
MX000014066,2015-04-02,TMAX,310
MX000014066,2013-04-10,TMAX,319
MX000014066,2014-06-25,TMIN,166
MX000014066,2013-01-04,TMAX,223
MX000014066,2013-04-18,TMAX,361
MX000014066,2008-04-16,TMIN,125
MX000014066,2008-12-16,TMAX,278
MX000014066,2006-09-26,TMIN,166
MX000014066,2006-08-23,TMAX,265
MX000014066,2008-12-16,TMIN,42
MX000014066,2008-04-16,TMAX,315
MX000014066,2015-10-13,TMIN,167
MX000014066,2006-09-26,TMAX,280
MX000014066,2014-04-08,TMAX,307
MX000014066,2005-02-10,TMIN,96
MX000014066,2014-02-07,TMIN,86
MX000014066,2008-06-24,TMIN,164
MX000014066,2013-04-18,TMIN,125
MX000014066,2008-06-24,TMAX,295
MX000014066,2005-02-15,TMAX,290
MX000014066,2005-04-24,TMIN,135
MX000014066,2014-01-28,TMIN,84
MX000014066,2009-03-05,TMAX,325
MX000014066,2011-11-17,TMIN,70
MX000014066,2009-02-20,TMIN,92
MX000014066,2011-01-27,TMAX,254
MX000014066,2011-01-27,TMIN,34
MX000014066,2013-02-07,TMIN,76
MX000014066,2015-08-22,TMAX,298
MX000014066,2015-04-23,TMIN,135
MX000014066,2012-06-22,TMIN,157
MX000014066,2011-09-28,TMAX,305
MX000014066,2012-11-18,TMAX,284
MX000014066,2007-10-27,TMIN,70
MX000014066,2012-11-25,TMAX,264
MX000014066,2011-02-08,TMAX,275
MX000014066,2015-05-26,TMAX,324
MX000014066,2009-08-31,TMAX,272
MX000014066,2015-05-26,TMIN,144
MX000014066,2013-08-09,TMAX,311
MX000014066,2013-06-21,TMAX,336
MX000014066,2009-04-23,TMIN,90
MX000014066,2013-11-06,TMIN,153
MX000014066,2011-11-17,TMAX,276
MX000014066,2008-10-22,TMAX,270
MX000014066,2014-08-30,TMAX,302
MX000014066,2011-02-08,TMIN,58
MX000014066,2014-06-25,TMAX,301
MX000014066,2015-04-22,TMIN,122
MX000014066,2005-08-10,TMIN,165
MX000014066,2013-02-07,TMAX,300
MX000014066,2014-02-20,TMAX,296
MX000014066,2011-01-10,TMAX,268
MX000014066,2015-01-16,TMAX,268
MX000014066,2011-10-06,TMAX,306
MX000014066,2008-10-22,TMIN,133
MX000014066,2012-07-24,TMAX,288
MX000014066,2006-10-11,TMIN,170
MX000014066,2011-07-29,TMIN,153
MX000014066,2008-01-17,TMAX,220
MX000014066,2014-04-05,TMAX,338
MX000014066,2011-04-07,TMAX,310
MX000014066,2013-08-09,TMIN,157
MX000014066,2006-10-11,TMAX,300
MX000014066,2014-04-08,TMIN,128
MX000014066,2010-08-17,TMIN,165
MX000014066,2012-02-04,TMAX,274
MX000014066,2013-08-10,TMAX,298
MX000014066,2014-02-05,TMIN,84
MX000014066,2008-03-04,TMAX,283
MX000014066,2012-01-09,TMIN,58
MX000014066,2014-09-29,TMIN,170
MX000014066,2014-04-27,TMAX,318
MX000014066,2013-07-03,TMIN,170
MX000014066,2007-09-21,TMAX,282
MX000014066,2008-10-30,TMIN,95
MX000014066,2008-10-30,TMAX,227
MX000014066,2012-01-09,TMAX,251
MX000014066,2009-03-06,TMIN,120
MX000014066,2007-09-21,TMIN,154
MX000014066,2008-07-04,TMIN,170
MX000014066,2013-06-11,TMAX,308
MX000014066,2013-01-04,TMIN,85
MX000014066,2014-09-29,TMAX,290
MX000014066,2006-09-27,TMAX,275
MX000014066,2014-04-25,TMIN,146
MX000014066,2014-01-28,TMAX,271
MX000014066,2012-07-17,TMAX,255
MX000014066,2012-07-17,TMIN,160
MX000014066,2012-11-08,TMAX,276
MX000014066,2014-04-25,TMAX,328
MX000014066,2014-04-27,TMIN,125
MX000014066,2007-02-09,TMAX,255
MX000014066,2014-05-12,TMIN,185
MX000014066,2012-11-08,TMIN,82
MX000014066,2015-08-22,TMIN,175
MX000014066,2013-08-10,TMIN,154
MX000014066,2009-04-08,TMAX,322
MX000014066,2011-10-06,TMIN,142
MX000014066,2015-10-13,TMAX,309
MX000014066,2011-01-31,TMAX,281
MX000014066,2014-02-05,TMAX,281
MX000014066,2015-04-22,TMAX,334
MX000014066,2007-12-17,TMAX,258
MX000014066,2008-03-04,TMIN,65
MX000014066,2005-03-29,TMAX,340
MX000014066,2012-11-24,TMAX,273
MX000014066,2015-03-24,TMIN,100
MX000014066,2008-10-28,TMIN,125
MX000014066,2015-03-24,TMAX,306
MX000014066,2015-02-02,TMAX,179
MX000014066,2012-04-11,TMIN,98
MX000014066,2013-08-28,TMAX,258
MX000014066,2005-09-08,TMIN,138
MX000014066,2005-08-10,TMAX,280
MX000014066,2012-04-17,TMIN,99
MX000014066,2012-11-24,TMIN,120
MX000014066,2008-04-14,TMAX,352
MX000014066,2010-08-17,TMAX,260
MX000014066,2015-08-18,TMAX,286
MX000014066,2014-02-07,TMAX,279
MX000014066,2005-02-15,TMIN,85
MX000014066,2010-05-27,TMIN,141
MX000014066,2008-07-04,TMAX,272
MX000014066,2009-11-06,TMAX,259
MX000014066,2013-12-17,TMIN,85
MX000014066,2013-07-03,TMAX,312
MX000014066,2005-09-08,TMAX,282
MX000014066,2012-02-04,TMIN,85
MX000014066,2007-08-17,TMIN,164
MX000014066,2007-12-17,TMIN,89
MX000014066,2009-03-05,TMIN,109
MX000014066,2005-03-29,TMIN,88
MX000014066,2013-12-17,TMAX,276
MX000014066,2007-08-17,TMAX,285
MX000014066,2011-07-08,TMIN,160
MX000014066,2012-07-24,TMIN,170
MX000014066,2007-02-14,TMAX,272
MX000014066,2009-03-06,TMAX,315
MX000014066,2010-05-27,TMAX,350
MX000014066,2015-02-02,TMIN,113
MX000014066,2012-04-11,TMAX,328
MX000014066,2013-05-18,TMIN,150
MX000014066,2012-04-17,TMAX,319
MX000014066,2008-01-17,TMIN,40
MX000014066,2009-08-31,TMIN,163
MX000014066,2015-04-23,TMAX,344
MX000014066,2014-11-01,TMIN,104
MX000014066,2007-08-14,TMAX,288
MX000014066,2011-07-18,TMAX,258
MX000014066,2015-01-12,TMAX,252
MX000014066,2013-08-30,TMAX,286
MX000014066,2013-08-30,TMIN,145
MX000014066,2008-04-08,TMAX,338
MX000014066,2008-03-05,TMIN,60
MX000014066,2008-06-21,TMIN,160
MX000014066,2012-03-02,TMIN,95
MX000014066,2012-03-02,TMAX,319
MX000014066,2015-01-22,TMIN,78
MX000014066,2013-08-08,TMIN,175
MX000014066,2014-01-04,TMIN,65
MX000014066,2013-05-22,TMAX,352
MX000014066,2009-09-10,TMAX,295
MX000014066,2011-07-08,TMAX,302
MX000014066,2005-12-28,TMIN,36
MX000014066,2007-10-25,TMIN,61
MX000014066,2014-08-27,TMIN,163
MX000014066,2007-06-07,TMIN,155
MX000014066,2008-02-22,TMAX,284
MX000014066,2008-02-22,TMIN,50
MX000014066,2011-05-21,TMIN,119
MX000014066,2015-03-01,TMAX,298
MX000014066,2014-05-30,TMAX,270
MX000014066,2007-08-14,TMIN,168
MX000014066,2014-08-27,TMAX,305
MX000014066,2015-01-12,TMIN,49
MX000014066,2008-09-02,TMIN,171
MX000014066,2013-05-18,TMAX,355
MX000014066,2011-09-28,TMIN,158
MX000014066,2012-02-27,TMIN,102
MX000014066,2007-07-10,TMIN,155
MX000014066,2015-03-01,TMIN,60
MX000014066,2015-01-22,TMAX,270
MX000014066,2011-10-03,TMIN,130
MX000014066,2006-03-16,TMAX,321
MX000014066,2014-03-25,TMAX,334
MX000014066,2011-04-18,TMAX,324
MX000014066,2008-10-28,TMAX,245
MX000014066,2008-10-13,TMIN,174
MX000014066,2011-09-23,TMAX,302
MX000014066,2012-10-30,TMAX,281
MX000014066,2008-10-13,TMAX,282
MX000014066,2012-10-30,TMIN,120
MX000014066,2007-09-05,TMIN,135
MX000014066,2013-06-11,TMIN,160
MX000014066,2012-04-03,TMIN,75
MX000014066,2006-03-22,TMIN,125
MX000014066,2015-01-23,TMIN,72
MX000014066,2012-02-27,TMAX,278
MX000014066,2005-12-28,TMAX,270
MX000014066,2007-09-05,TMAX,278
MX000014066,2015-01-23,TMAX,252
MX000014066,2008-08-01,TMAX,290
MX000014066,2014-05-29,TMIN,163
MX000014066,2014-05-29,TMAX,284
MX000014066,2005-04-18,TMAX,355
MX000014066,2014-10-06,TMAX,262
MX000014066,2013-08-26,TMAX,238
MX000014066,2006-06-02,TMIN,165
MX000014066,2014-06-27,TMIN,184
MX000014066,2008-04-08,TMIN,96
MX000014066,2010-09-03,TMIN,171
MX000014066,2009-04-23,TMAX,334
MX000014066,2014-06-27,TMAX,272
MX000014066,2006-03-22,TMAX,300
MX000014066,2011-09-18,TMIN,165
MX000014066,2011-09-18,TMAX,283
MX000014066,2012-10-19,TMAX,313
MX000014066,2008-04-01,TMIN,96
MX000014066,2012-12-15,TMIN,95
MX000014066,2010-01-26,TMIN,53
MX000014066,2011-04-18,TMIN,127
MX000014066,2014-10-06,TMIN,168
MX000014066,2012-10-19,TMIN,150
MX000014066,2013-05-22,TMIN,110
MX000014066,2006-03-16,TMIN,115
MX000014066,2011-09-15,TMIN,179
MX000014066,2009-10-08,TMIN,177
MX000014066,2012-11-18,TMIN,120
MX000014066,2011-10-03,TMAX,286
MX000014066,2012-07-15,TMIN,155
MX000014066,2012-05-28,TMAX,344
MX000014066,2014-11-01,TMAX,270
MX000014066,2013-10-23,TMIN,138
MX000014066,2013-04-10,TMIN,112
MX000014066,2012-11-13,TMIN,103
MX000014066,2010-12-10,TMAX,232
MX000014066,2012-05-28,TMIN,185
MX000014066,2011-09-15,TMAX,324
MX000014066,2013-06-19,TMAX,332
MX000014066,2014-05-30,TMIN,169
MX000014066,2014-06-02,TMAX,338
MX000014066,2007-11-08,TMIN,75
MX000014066,2012-06-26,TMIN,180
MX000014066,2011-04-07,TMIN,126
MX000014066,2013-09-03,TMAX,297
MX000014066,2012-05-06,TMAX,339
MX000014066,2012-02-23,TMAX,274
MX000014066,2008-06-21,TMAX,241
MX000014066,2011-02-17,TMAX,318
MX000014066,2012-12-15,TMAX,261
MX000014066,2011-05-21,TMAX,333
MX000014066,2014-08-04,TMAX,303
MX000014066,2007-02-09,TMIN,70
MX000014066,2012-02-23,TMIN,114
MX000014066,2007-07-10,TMAX,290
MX000014066,2015-09-18,TMAX,272
MX000014066,2011-08-17,TMIN,155
MX000014066,2010-09-03,TMAX,305
MX000014066,2011-02-17,TMIN,71
MX000014066,2007-01-10,TMAX,250
MX000014066,2014-03-25,TMIN,118
MX000014066,2013-10-23,TMAX,272
MX000014066,2013-08-28,TMIN,165
MX000014066,2014-08-03,TMIN,156
MX000014066,2015-08-06,TMAX,304
MX000014066,2011-08-17,TMAX,294
MX000014066,2013-09-03,TMIN,160
MX000014066,2013-12-05,TMAX,264
MX000014066,2006-06-02,TMAX,332
MX000014066,2013-06-19,TMIN,175
MX000014066,2014-05-11,TMIN,175
MX000014066,2012-11-13,TMAX,291
MX000014066,2015-08-18,TMIN,160
MX000014066,2014-06-02,TMIN,180
MX000014066,2005-04-18,TMIN,125
MX000014066,2007-02-14,TMIN,35
MX000014066,2015-09-18,TMIN,170
MX000014066,2012-06-26,TMAX,288
MX000014066,2011-07-29,TMAX,292
MX000014066,2012-11-25,TMIN,93
